RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.62 Mpps, Total RX pkts: 623008, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 7626074, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 14627351, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 21628224, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 28629568, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 35634540, Total dropped pkts: 0
RX rate: 7.01 Mpps, Total RX pkts: 42639613, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 49642668, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 56645220, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 63645836, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 70646844, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 77646287, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 84639516, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 91631744, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 98627824, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 105624696, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 112620365, Total dropped pkts: 0
RX rate: 6.95 Mpps, Total RX pkts: 119573612, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 126572958, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 133568226, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 140563684, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 147556744, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 154550940, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 161543918, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 168539881, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 175536936, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 182533740, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 189530624, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 196527495, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 203524713, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 210520914, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 217517480, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 224516147, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 231511932, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 238508503, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 245506764, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 252504956, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 259502752, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 266499804, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 273497380, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 280496028, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 287492924, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 294490032, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 301486272, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 308484518, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 315482176, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 322479967, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 329476473, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 336475364, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 343472807, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 350470179, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 357469688, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 364467718, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 371465376, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 378463876, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 385463292, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 392457655, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 399452692, Total dropped pkts: 0
RX rate: 6.99 Mpps, Total RX pkts: 406443900, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 413440184, Total dropped pkts: 0
RX rate: 7.00 Mpps, Total RX pkts: 420437608, Total dropped pkts: 0

Signal 2 received

Begin post processing...
START:1519663555.851706
16406: 22925642 (throughput: 380760.01 pps)  0: 0 (throughput: 0.00 pps) Hash: 1075185416 0: 0 (throughput: 0.00 pps)
33964: 23157889 (throughput: 384617.28 pps)  0: 0 (throughput: 0.00 pps) Hash: 2225874592 0: 0 (throughput: 0.00 pps)
45944: 23137499 (throughput: 384278.63 pps)  0: 0 (throughput: 0.00 pps) Hash: 3010998242 0: 0 (throughput: 0.00 pps)
60164: 23157321 (throughput: 384607.85 pps)  0: 0 (throughput: 0.00 pps) Hash: 3942921252 0: 0 (throughput: 0.00 pps)
56528: 22928065 (throughput: 380800.25 pps)  0: 0 (throughput: 0.00 pps) Hash: 3704634726 0: 0 (throughput: 0.00 pps)
49159: 22914071 (throughput: 380567.84 pps)  0: 0 (throughput: 0.00 pps) Hash: 3221702520 0: 0 (throughput: 0.00 pps)
63443: 3424396 (throughput: 56874.00 pps)  0: 0 (throughput: 0.00 pps) Hash: 4157820474 0: 0 (throughput: 0.00 pps)
44975: 23160208 (throughput: 384655.80 pps)  0: 0 (throughput: 0.00 pps) Hash: 2947503612 0: 0 (throughput: 0.00 pps)
39035: 22929527 (throughput: 380824.54 pps)  0: 0 (throughput: 0.00 pps) Hash: 2558221502 0: 0 (throughput: 0.00 pps)
1213: 22927803 (throughput: 380795.90 pps)  0: 0 (throughput: 0.00 pps) Hash: 79521488 0: 0 (throughput: 0.00 pps)
18769: 22914223 (throughput: 380570.36 pps)  0: 0 (throughput: 0.00 pps) Hash: 1230079176 0: 0 (throughput: 0.00 pps)
32389: 3424401 (throughput: 56874.09 pps)  0: 0 (throughput: 0.00 pps) Hash: 2122681738 0: 0 (throughput: 0.00 pps)
9977: 22926692 (throughput: 380777.45 pps)  0: 0 (throughput: 0.00 pps) Hash: 653891148 0: 0 (throughput: 0.00 pps)
4397: 22929281 (throughput: 380820.45 pps)  0: 0 (throughput: 0.00 pps) Hash: 288202510 0: 0 (throughput: 0.00 pps)
36331: 22913881 (throughput: 380564.68 pps)  0: 0 (throughput: 0.00 pps) Hash: 2381030752 0: 0 (throughput: 0.00 pps)
51520: 22927393 (throughput: 380789.09 pps)  0: 0 (throughput: 0.00 pps) Hash: 3376465080 0: 0 (throughput: 0.00 pps)
3578: 22911766 (throughput: 380529.55 pps)  0: 0 (throughput: 0.00 pps) Hash: 234546448 0: 0 (throughput: 0.00 pps)
14894: 23138374 (throughput: 384293.17 pps)  0: 0 (throughput: 0.00 pps) Hash: 976153682 0: 0 (throughput: 0.00 pps)
25170: 23158743 (throughput: 384631.46 pps)  0: 0 (throughput: 0.00 pps) Hash: 1649604500 0: 0 (throughput: 0.00 pps)
21894: 23138355 (throughput: 384292.85 pps)  0: 0 (throughput: 0.00 pps) Hash: 1434910422 0: 0 (throughput: 0.00 pps)
[Double Hash + Linked-list]: 20 flows with 421045530 packets

DPDK: Received pkts 421045530 
Dropped packets 0 
Erroneous packets 0

Queue 0 counter's value: 421045530
The time interval is 60.2102
