RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 1.34 Mpps, Total RX pkts: 1335848, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 4336608, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 7337376, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 10337928, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 13338401, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 16338876, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 19339567, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 22340106, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 25340792, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 28341315, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 31341899, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 34342554, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 37343318, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 40344096, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 43344611, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 46345220, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 49345326, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 52345940, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 55346454, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 58346916, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 61347480, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 64348060, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 67348645, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 70349401, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 73349932, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 76350448, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 79351055, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 82351711, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 85352259, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 88352868, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 91353423, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 94353986, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 97354684, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 100355321, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 103355847, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 106356551, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 109357148, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 112357696, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 115358405, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 118358979, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 121359382, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 124359818, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 127360381, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 130361031, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 133361444, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 136361842, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 139362430, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 142363042, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 145363503, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 148364148, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 151364719, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 154365152, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 157365352, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 160366185, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 163366724, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 166367188, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 169367781, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 172368300, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 175368960, Total dropped pkts: 0
RX rate: 3.00 Mpps, Total RX pkts: 178369431, Total dropped pkts: 0

Signal 2 received

Begin post processing...
START:1521551572.761112
16406: 18702025 (throughput: 310540.51 pps)  0: 0 (throughput: 0.00 pps) Hash: 1075185416 0: 0 (throughput: 0.00 pps)
33964: 10321483 (throughput: 171384.57 pps)  0: 0 (throughput: 0.00 pps) Hash: 2225874592 0: 0 (throughput: 0.00 pps)
45944: 2382519 (throughput: 39560.89 pps)  0: 0 (throughput: 0.00 pps) Hash: 3010998242 0: 0 (throughput: 0.00 pps)
60164: 9701389 (throughput: 161088.13 pps)  0: 0 (throughput: 0.00 pps) Hash: 3942921252 0: 0 (throughput: 0.00 pps)
56528: 4849553 (throughput: 80525.11 pps)  0: 0 (throughput: 0.00 pps) Hash: 3704634726 0: 0 (throughput: 0.00 pps)
49159: 12524228 (throughput: 207960.38 pps)  0: 0 (throughput: 0.00 pps) Hash: 3221702520 0: 0 (throughput: 0.00 pps)
63443: 882153 (throughput: 14647.84 pps)  0: 0 (throughput: 0.00 pps) Hash: 4157820474 0: 0 (throughput: 0.00 pps)
44975: 6440620 (throughput: 106944.22 pps)  0: 0 (throughput: 0.00 pps) Hash: 2947503612 0: 0 (throughput: 0.00 pps)
39035: 6879230 (throughput: 114227.18 pps)  0: 0 (throughput: 0.00 pps) Hash: 2558221502 0: 0 (throughput: 0.00 pps)
1213: 15349848 (throughput: 254878.80 pps)  0: 0 (throughput: 0.00 pps) Hash: 79521488 0: 0 (throughput: 0.00 pps)
18769: 15525798 (throughput: 257800.38 pps)  0: 0 (throughput: 0.00 pps) Hash: 1230079176 0: 0 (throughput: 0.00 pps)
32389: 1940590 (throughput: 32222.81 pps)  0: 0 (throughput: 0.00 pps) Hash: 2122681738 0: 0 (throughput: 0.00 pps)
9977: 7939732 (throughput: 131836.44 pps)  0: 0 (throughput: 0.00 pps) Hash: 653891148 0: 0 (throughput: 0.00 pps)
4397: 5733881 (throughput: 95209.07 pps)  0: 0 (throughput: 0.00 pps) Hash: 288202510 0: 0 (throughput: 0.00 pps)
36331: 14640354 (throughput: 243097.90 pps)  0: 0 (throughput: 0.00 pps) Hash: 2381030752 0: 0 (throughput: 0.00 pps)
51520: 16326842 (throughput: 271101.44 pps)  0: 0 (throughput: 0.00 pps) Hash: 3376465080 0: 0 (throughput: 0.00 pps)
3578: 13228281 (throughput: 219650.93 pps)  0: 0 (throughput: 0.00 pps) Hash: 234546448 0: 0 (throughput: 0.00 pps)
14894: 2911851 (throughput: 48350.26 pps)  0: 0 (throughput: 0.00 pps) Hash: 976153682 0: 0 (throughput: 0.00 pps)
25170: 8999815 (throughput: 149438.74 pps)  0: 0 (throughput: 0.00 pps) Hash: 1649604500 0: 0 (throughput: 0.00 pps)
21894: 5382217 (throughput: 89369.81 pps)  0: 0 (throughput: 0.00 pps) Hash: 1434910422 0: 0 (throughput: 0.00 pps)
[Double Hash + Linked-list]: 20 flows with 180662409 packets

DPDK: Received pkts 180662409 
Dropped packets 0 
Erroneous packets 0

Queue 0 counter's value: 180662409
The time interval is 60.2241
