RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.00 Mpps, Total RX pkts: 0, Total dropped pkts: 0
RX rate: 0.49 Mpps, Total RX pkts: 486505, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 7109972, Total dropped pkts: 0
RX rate: 6.63 Mpps, Total RX pkts: 13736076, Total dropped pkts: 0
RX rate: 6.63 Mpps, Total RX pkts: 20370472, Total dropped pkts: 0
RX rate: 6.63 Mpps, Total RX pkts: 26997784, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 33622308, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 40242008, Total dropped pkts: 0
RX rate: 6.58 Mpps, Total RX pkts: 46826884, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 53433596, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 60049112, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 66653284, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 73267923, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 79876460, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 86485776, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 93098350, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 99714418, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 106326400, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 112933736, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 119540664, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 126151732, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 132761018, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 139366708, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 145977320, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 152588497, Total dropped pkts: 0
RX rate: 6.62 Mpps, Total RX pkts: 159203931, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 165810249, Total dropped pkts: 0
RX rate: 6.57 Mpps, Total RX pkts: 172384151, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 178996996, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 185609991, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 192214184, Total dropped pkts: 0
RX rate: 6.58 Mpps, Total RX pkts: 198798404, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 205397484, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 211998084, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 218602912, Total dropped pkts: 0
RX rate: 6.58 Mpps, Total RX pkts: 225180923, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 231783965, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 238387680, Total dropped pkts: 0
RX rate: 6.61 Mpps, Total RX pkts: 244996225, Total dropped pkts: 0
RX rate: 6.57 Mpps, Total RX pkts: 251568871, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 258165940, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 264758311, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 271355548, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 277948872, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 284538312, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 291137789, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 297735318, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 304321069, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 310920012, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 317516146, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 324113456, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 330699032, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 337292186, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 343895086, Total dropped pkts: 0
RX rate: 6.58 Mpps, Total RX pkts: 350473710, Total dropped pkts: 0
RX rate: 6.57 Mpps, Total RX pkts: 357041855, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 363639837, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 370236772, Total dropped pkts: 0
RX rate: 6.58 Mpps, Total RX pkts: 376819496, Total dropped pkts: 0
RX rate: 6.60 Mpps, Total RX pkts: 383418656, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 390008812, Total dropped pkts: 0
RX rate: 6.59 Mpps, Total RX pkts: 396600616, Total dropped pkts: 0

Signal 2 received

Begin post processing...
START:1519661519.279439
16406: 21779038 (throughput: 361729.40 pps)  0: 0 (throughput: 0.00 pps) Hash: 1075185416 0: 0 (throughput: 0.00 pps)
33964: 22003953 (throughput: 365465.03 pps)  0: 0 (throughput: 0.00 pps) Hash: 2225874592 0: 0 (throughput: 0.00 pps)
45944: 21973130 (throughput: 364953.09 pps)  0: 0 (throughput: 0.00 pps) Hash: 3010998242 0: 0 (throughput: 0.00 pps)
60164: 22005140 (throughput: 365484.75 pps)  0: 0 (throughput: 0.00 pps) Hash: 3942921252 0: 0 (throughput: 0.00 pps)
56528: 21790622 (throughput: 361921.80 pps)  0: 0 (throughput: 0.00 pps) Hash: 3704634726 0: 0 (throughput: 0.00 pps)
49159: 21766745 (throughput: 361525.23 pps)  0: 0 (throughput: 0.00 pps) Hash: 3221702520 0: 0 (throughput: 0.00 pps)
63443: 1926351 (throughput: 31994.88 pps)  0: 0 (throughput: 0.00 pps) Hash: 4157820474 0: 0 (throughput: 0.00 pps)
44975: 22005036 (throughput: 365483.02 pps)  0: 0 (throughput: 0.00 pps) Hash: 2947503612 0: 0 (throughput: 0.00 pps)
39035: 21789420 (throughput: 361901.84 pps)  0: 0 (throughput: 0.00 pps) Hash: 2558221502 0: 0 (throughput: 0.00 pps)
1213: 21777808 (throughput: 361708.97 pps)  0: 0 (throughput: 0.00 pps) Hash: 79521488 0: 0 (throughput: 0.00 pps)
18769: 21765894 (throughput: 361511.09 pps)  0: 0 (throughput: 0.00 pps) Hash: 1230079176 0: 0 (throughput: 0.00 pps)
32389: 1926348 (throughput: 31994.83 pps)  0: 0 (throughput: 0.00 pps) Hash: 2122681738 0: 0 (throughput: 0.00 pps)
9977: 21788976 (throughput: 361894.46 pps)  0: 0 (throughput: 0.00 pps) Hash: 653891148 0: 0 (throughput: 0.00 pps)
4397: 21790407 (throughput: 361918.23 pps)  0: 0 (throughput: 0.00 pps) Hash: 288202510 0: 0 (throughput: 0.00 pps)
36331: 21764785 (throughput: 361492.67 pps)  0: 0 (throughput: 0.00 pps) Hash: 2381030752 0: 0 (throughput: 0.00 pps)
51520: 21777720 (throughput: 361707.51 pps)  0: 0 (throughput: 0.00 pps) Hash: 3376465080 0: 0 (throughput: 0.00 pps)
3578: 21766995 (throughput: 361529.38 pps)  0: 0 (throughput: 0.00 pps) Hash: 234546448 0: 0 (throughput: 0.00 pps)
14894: 21973527 (throughput: 364959.68 pps)  0: 0 (throughput: 0.00 pps) Hash: 976153682 0: 0 (throughput: 0.00 pps)
25170: 22004351 (throughput: 365471.64 pps)  0: 0 (throughput: 0.00 pps) Hash: 1649604500 0: 0 (throughput: 0.00 pps)
21894: 21975281 (throughput: 364988.82 pps)  0: 0 (throughput: 0.00 pps) Hash: 1434910422 0: 0 (throughput: 0.00 pps)
[Double Hash + Linked-list]: 20 flows with 397351527 packets

DPDK: Received pkts 397351527 
Dropped packets 0 
Erroneous packets 0

Queue 0 counter's value: 397351527
The time interval is 60.2081
